#NAME?,Name,Symbol,Rank,Price Usd,Price Btc,24h Volume Usd,Market Cap Usd,Available Supply,Total Supply,Max Supply,Percent Change 1h,Percent Change 24h,Percent Change 7d,Last Updated,24h Volume Btc,Market Cap Btc
intelligent-trading-foundation,Intelligent Trading Foundation,ITT,915,0.0554161,0.0000066713,4054.79,543072.0,9799899.0,11500000.0,,-0.45,3.58,4.19,1526748258,0.4881354667,65.0
ethereumcash,Ethereum Cash,ECASH,916,0.0381435,0.0000045919,890.69,537823.0,14100000.0,15000000.0,,-0.13,3.33,-24.42,1526748256,0.1072256218,65.0
ethbet,EthBet,EBET,917,0.0632222,0.0000076110,15474.5,537680.0,8504600.0,10000000.0,,0.91,,4.35,1526748256,1.8628960513,65.0
accelerator-network,Accelerator Network,ACC,918,1.4196,0.0001708984,568.23,530192.0,373480.0,494137.0,,-6.42,-0.2,-9.75,1526748259,0.0684063087,64.0
wawllet,WCOIN,WIN,919,0.164774,0.0000198363,55807.5,505735.0,3069267.0,56642699.0,,-0.07,20.66,-2.09,1526748264,6.7183800046,61.0
roulettetoken,RouletteToken,RLT,920,0.0494361,0.0000059514,15974.3,505118.0,10217594.0,10218317.0,,-0.07,1.53,-6.69,1526748251,1.9230644216,61.0
bitgem,Bitgem,BTG,921,8.10087,0.0009752224,1029.56,492996.0,60857.0,60857.0,,-0.06,1.64,-10.47,1526748241,0.1239434721,59.0
ebitcoin-cash,EBCH,EBCH,922,0.0526424,0.0000063373,1748.37,488811.0,9285500.0,21000000.0,21000000.0,-0.42,-18.65,9.73,1526748258,0.2104773381,59.0
litecoin-plus,Litecoin Plus,LCP,923,0.34464,0.0000414895,4023.51,488156.0,1416423.0,1416423.0,4000000.0,0.27,1.72,-4.83,1526748243,0.4843698272,59.0
bitbtc,bitBTC,BITBTC,924,9265.07,1.1153744753,1093.58,481896.0,52.0,52.0,,0.49,4.39,-4.72,1526748244,0.131650513,58.0
cryptocarbon,CryptoCarbon,CCRB,925,0.13052,0.0000157126,5497.82,464927.0,3562111.0,70000000.0,70000000.0,-20.67,-14.56,-13.82,1526748250,0.6618544811,56.0
aricoin,Aricoin,ARI,926,0.00199406,0.0000002401,5349.86,463484.0,232432480.0,232432480.0,,6.93,12.81,-0.53,1526748242,0.6440423321,56.0
nushares,NuShares,NSR,927,0.000162058,0.0000000195,4738.64,450132.0,2777600756.0,3134648141.0,,-0.37,-33.43,-60.65,1526748244,0.5704606769,54.0
mao-zedong,Mao Zedong,MAO,928,0.0699583,0.0000084219,702.345,438010.0,6261010.0,6261010.0,,-0.09,6.82,-6.16,1526748254,0.0845517288,53.0
kushcoin,KushCoin,KUSH,929,0.0786823,0.0000094722,502.36,435997.0,5541234.0,5541234.0,,-0.07,,-0.47,1526748250,0.0604765556,52.0
ammo-reloaded,Ammo Reloaded,AMMO,930,0.00548367,0.0000006602,1436.2,426508.0,77777777.0,77777777.0,,-0.07,27.49,109.03,1526748252,0.1728967856,51.0
supercoin,SuperCoin,SUPER,931,0.00874103,0.0000010523,739.676,426074.0,48744171.0,48744171.0,,-0.07,25.26,65.3,1526748243,0.0890458173,51.0
blockpay,BlockPay,BLOCKPAY,932,0.0779807,0.0000093877,3196.08,423303.0,5428300.0,98928316.0,,-2.95,20.14,12.22,1526748248,0.3847597539,51.0
blazecoin,BlazeCoin,BLZ,933,0.0006954,0.0000000837,1564.08,423191.0,608557394.0,608557394.0,,-0.76,4.27,-4.8,1526748243,0.1882916059,51.0
golfcoin,Golfcoin,GOLF,934,0.000332343,0.0000000400,896.588,417765.0,1257029287.0,1697029297.0,1700000000.0,27.16,57.83,90.05,1526748248,0.1079356519,50.0
mojocoin,MojoCoin,MOJO,935,0.0330929,0.0000039839,33003.4,403943.0,12206326.0,12206326.0,,-4.27,10.17,-7.24,1526748247,3.9731108299,49.0
daxxcoin,DaxxCoin,DAXX,936,0.000747773,0.0000000900,764.464,389063.0,520296220.0,545296220.0,,-0.07,15.18,-6.36,1526748253,0.0920299181,47.0
adcoin,AdCoin,ACC,937,0.0614004,0.0000073917,632.976,383091.0,6239226.0,71231709.0,,-0.34,1.24,-17.5,1526748254,0.076200749,46.0
hodlcoin,HOdlcoin,HODL,938,0.00224332,0.0000002701,592.514,368674.0,164342925.0,250000000.0,,-0.07,-11.22,-13.83,1526748247,0.0713297354,44.0
wavesgo,WavesGo,WGO,939,0.0375955,0.0000045259,3401.5,341532.0,9084372.0,9084372.0,,-10.2,12.04,5.54,1526748250,0.4094892189,41.0
cartaxi-token,CarTaxi Token,CTX,940,0.00839885,0.0000010111,891.558,335350.0,39928144.0,59928144.0,,-0.57,-11.3,55.25,1526748258,0.1073301158,40.0
bitcoin-red,Bitcoin Red,BTCRED,941,0.0159701,0.0000019226,931.013,328186.0,20550001.0,21000000.0,,-0.64,10.06,-4.51,1526748257,0.1120799019,40.0
senderon,Senderon,SDRN,942,0.00739464,0.0000008902,700.098,326303.0,44126901.0,45625900.0,,-1.18,-8.7,-10.14,1526748256,0.0842812239,39.0
crystal-clear,Crystal Clear ,CCT,943,0.0621411,0.0000074808,1749.14,321516.0,5173973.0,6924060.0,10000000.0,-2.11,1.67,-6.51,1526748256,0.2105700345,39.0
phantomx,Phantomx,PNX,944,0.0133376,0.0000016056,530.381,321276.0,24087964.0,24087964.0,,16.18,41.1,-3.64,1526748258,0.0638498608,39.0
titcoin,Titcoin,TIT,945,0.00631336,0.0000007600,2053.03,315025.0,49898202.0,49898202.0,,6.01,-2.83,-11.79,1526748244,0.2471538001,38.0
kubera-coin,Kubera Coin,KBR,946,0.00273499,0.0000003293,178925.0,312947.0,114423294.0,1162102077.0,,-0.86,9.09,2.83,1526748259,21.5398672636,38.0
impact,Impact,IMX,947,0.00282492,0.0000003401,4904.68,310274.0,109834716.0,109834716.0,,-0.07,-8.39,-10.18,1526748250,0.5904493848,37.0
octoin-coin,Octoin Coin,OCC,948,0.83159,0.0001001109,529908.0,306631.0,368729.0,748136.0,,-1.88,-51.39,-62.67,1526748264,63.7929187197,37.0
crowdcoin,CrowdCoin,CRC,949,0.215726,0.0000259702,3854.34,299708.0,1389300.0,1739300.0,,-3.42,-1.9,-29.16,1526748259,0.4640043146,36.0
garlicoin,Garlicoin,GRLC,950,0.0308425,0.0000037130,1016.15,298486.0,9677751.0,9850152.0,69000000.0,-0.08,1.58,-8.52,1526748262,0.1223291106,36.0
briacoin,BriaCoin,BRIA,951,0.3999,0.0000481419,5549.06,297298.0,743431.0,743431.0,3000000.0,-0.03,1.29,0.08,1526748252,0.6680230031,36.0
bitcoinfast,Bitcoin Fast,BCF,952,0.0262551,0.0000031607,5420.56,293032.0,11160964.0,14385495.0,,-1.67,-2.17,-53.23,1526748244,0.6525535442,35.0
purevidz,PureVidz,VIDZ,953,0.00233373,0.0000002809,1173.95,292369.0,125279775.0,125279775.0,,1.25,3.3,9.78,1526748249,0.141325847,35.0
bitair,Bitair,BTCA,954,0.000409873,0.0000000493,5781.01,286911.0,700000000.0,1000000000.0,,-2.3,-6.26,-7.73,1526748260,0.6959462794,35.0
goldblocks,GoldBlocks,GB,955,0.0182594,0.0000021982,1000.72,283676.0,15535886.0,15535886.0,,12.48,-0.21,64.48,1526748247,0.1204715717,34.0
zozocoin,ZoZoCoin,ZZC,956,0.140233,0.0000168819,525.835,272962.0,1946488.0,7473288.0,27000000.0,-0.09,8.51,-5.74,1526748259,0.063302591,33.0
stronghands,StrongHands,SHND,957,0.0000005072,0.00000000006,37242.0,272609.0,537505773562,18984246847200,,-0.07,11.64,-0.78,1526748246,4.4833742441,33.0
safe-trade-coin,Safe Trade Coin,XSTC,958,0.000830858,0.0000001000,1514.28,271549.0,326829322.0,695726689.0,,-0.09,13.76,-7.33,1526748251,0.1822964382,33.0
cryptojacks,Cryptojacks,CJ,959,0.00066678,0.0000000803,1298.96,271092.0,406568581.0,406568581.0,,-0.21,1.66,-13.76,1526748247,0.1563751627,33.0
desire,Desire,DSR,960,0.0893845,0.0000107605,14157.9,267811.0,2996172.0,3596172.0,,-0.26,4.91,-0.98,1526748258,1.704397299,32.0
manna,Manna,MANNA,961,0.00612302,0.0000007371,571.315,267411.0,43673073.0,10043673073.0,,0.01,0.61,20.17,1526748245,0.068777696,32.0
zcash-gold,Zlancer,ZCG,962,0.132937,0.0000160036,1105.13,266886.0,2007615.0,2500000.0,,3.42,24.04,-30.77,1526748258,0.1330409586,32.0
postcoin,PostCoin,POST,963,0.0167152,0.0000020123,2321.98,265241.0,15868233.0,15868233.0,,-1.09,15.36,3.2,1526748248,0.2795313175,32.0
centurion,Centurion,CNT,964,0.00356779,0.0000004295,6391.88,263581.0,73877869.0,78877869.0,250000000.0,-8.81,22.89,27.8,1526748250,0.7694858,32.0
ethereum-gold,Ethereum Gold,ETG,965,0.0217831,0.0000026224,978.431,261397.0,12000000.0,24000000.0,,-1.77,-5.85,-5.64,1526748257,0.1177883128,31.0
cannacoin,CannaCoin,CCN,966,0.052261,0.0000062914,3114.21,245714.0,4701674.0,4701674.0,,2.05,1.91,-5.06,1526748244,0.3749038426,30.0
steneum-coin,Steneum Coin,STN,967,0.090763,0.0000109265,2761.24,241602.0,2661903.0,5816747.0,20000000.0,-1.05,-3.59,-10.83,1526748260,0.3324115863,29.0
nevacoin,NevaCoin,NEVA,968,0.0815131,0.0000098129,1597.71,241366.0,2961065.0,2961065.0,,-0.06,5.86,7.76,1526748247,0.1923401499,29.0
globalboost-y,GlobalBoost-Y,BSTY,969,0.0167838,0.0000020205,16729.6,240865.0,14351025.0,14351025.0,,-1.55,-6.14,11.84,1526748245,2.0139911324,29.0
tokugawa,Tokugawa,TOK,970,0.236795,0.0000285065,3135.18,239552.0,1011644.0,1021644.0,,-4.32,9.31,-17.0,1526748260,0.3774283138,29.0
network-token,Network Token,NTWK,971,0.014676,0.0000017668,732.064,224437.0,15292810.0,50000000.0,,-0.69,36.6,85.93,1526748258,0.0881294475,27.0
digital-money-bits,Digital Money Bits,DMB,972,0.00274054,0.0000003299,1893.25,221729.0,80906971.0,90906971.0,131250000.0,-0.07,-15.89,33.46,1526748251,0.2279187017,27.0
redcoin,RedCoin,RED,973,0.00299109,0.0000003601,1706.06,221663.0,74107896.0,74107896.0,,-0.07,-4.29,7.64,1526748242,0.2053838533,27.0
homeblockcoin,HomeBlockCoin,HBC,974,0.0438536,0.0000052793,9295.47,219268.0,5000000.0,9529146.0,28000000.0,-0.4,1.1,-34.71,1526748260,1.1190341761,26.0
swing,Swing,SWING,975,0.0656736,0.0000079061,566.972,215882.0,3287203.0,3287203.0,,-6.31,-1.99,17.21,1526748246,0.0682548645,26.0
whalecoin,WhaleCoin,WHL,976,0.0228486,0.0000027506,62621.0,213681.0,9352019.0,9352019.0,,-0.07,-2.8,-40.51,1526748256,7.5386224838,26.0
leacoin,LeaCoin,LEA,977,0.000581601,0.0000000700,698.932,208751.0,358924514.0,358924514.0,2000000000.0,8.83,16.35,-1.73,1526748245,0.0841408551,25.0
digicube,DigiCube,CUBE,978,0.0000830858,0.0000000100,668.146,201826.0,2429126009.0,2429126009.0,,-25.08,-42.41,-47.97,1526748263,0.0804346858,24.0
octanox,Octanox,OTX,979,0.023264,0.0000028006,12099.9,197744.0,8500001.0,8500001.0,,-3.54,-11.18,16.06,1526748252,1.456645186,24.0
dix-asset,Dix Asset,DIX,980,0.0000019193,0.0000000002,605.348,191934.0,100000000000,100000000000,,-16.06,0.6,-15.32,1526748249,0.0728747552,23.0
octocoin,OctoCoin,888,981,0.00351218,0.0000004228,594.156,190687.0,54293014.0,54293014.0,,-0.09,12.61,4.91,1526748243,0.0715274074,23.0
helleniccoin,Helleniccoin,HNC,982,0.00257566,0.0000003101,1202.37,172481.0,66965882.0,66965882.0,100000000.0,-0.09,6.22,-0.64,1526748253,0.1447471857,21.0
chancoin,ChanCoin,CHAN,983,0.0188605,0.0000022705,739.725,161263.0,8550315.0,8550315.0,27000000.0,-3.06,-0.45,-30.6,1526748252,0.0890517161,19.0
eaglecoin,EagleCoin,EAGLE,984,0.0718921,0.0000086547,4237.84,150500.0,2093421.0,3633153.0,,-0.18,-14.24,-13.43,1526748258,0.5101719217,18.0
globaltoken,GlobalToken,GLT,985,0.00531523,0.0000006399,1012.83,148673.0,27971200.0,27971200.0,168000000.0,-0.19,15.87,8.29,1526748251,0.1219294328,18.0
biteur,bitEUR,BITEUR,986,1.27619,0.000153634,700.537,137453.0,107706.0,107706.0,,0.52,3.66,-6.87,1526748245,0.0843340729,17.0
nekonium,Nekonium,NUKO,987,0.0110504,0.0000013303,573.836,132614.0,12000829.0,21606559.0,,-0.07,-26.83,-27.72,1526748259,0.0690811864,16.0
vaperscoin,VapersCoin,VPRC,988,0.000165386,0.0000000199,2192.59,129022.0,780124964.0,1635124964.0,,0.12,3.59,50.78,1526748248,0.263954716,16.0
hicoin,HiCoin,XHI,989,0.0006679,0.0000000804,925.464,126721.0,189729990.0,10000244678.0,,0.16,-3.65,36.96,1526748247,0.1114118861,15.0
global-tour-coin,Global Tour Coin,GTC,990,0.00423738,0.0000005101,1596.32,126644.0,29887402.0,89786652.0,,-1.99,24.33,-5.95,1526748252,0.1921728149,15.0
ethereum-dark,Ethereum Dark,ETHD,991,0.0829197,0.0000099823,1019.87,124380.0,1500000.0,3019862.0,4200000.0,-0.07,-1.5,-13.06,1526748255,0.1227769424,15.0
beatcoin,Beatcoin,XBTS,992,0.0763956,0.0000091969,697.45,116479.0,1524686.0,2524686.0,,-0.09,43.18,41.65,1526748248,0.0839624447,14.0
yenten,YENTEN,YTN,993,0.0164465,0.0000019799,502.298,114043.0,6934178.0,7174150.0,84000000.0,-0.07,1.4,-5.05,1526748259,0.0604690918,14.0
solarflarecoin,Solarflarecoin,SFC,994,0.00724861,0.0000008726,1148.61,102085.0,14083450.0,14083450.0,,0.54,0.52,-60.42,1526748250,0.1382752938,12.0
bitcoin-planet,Bitcoin Planet,BTPL,995,0.0142908,0.0000017204,707.898,97240.0,6804362.0,7302962.0,,-0.07,10.2,11.93,1526748252,0.0852202261,12.0
high-voltage,High Voltage,HVCO,996,0.0618787,0.0000074493,605.597,92457.0,1494171.0,1694171.0,,-2.74,-0.85,-7.41,1526748247,0.072904731,11.0
honey,Honey,HONEY,997,0.196254,0.0000236260,614.22,89483.0,455955.0,455955.0,,-3.6,5.75,-10.86,1526748250,0.07394281,11.0
benjirolls,BenjiRolls,BENJI,998,0.00430706,0.0000005185,1390.84,87330.0,20276099.0,20276099.0,,-19.68,36.11,24.25,1526748249,0.1674361268,11.0
litebitcoin,LiteBitcoin,LBTC,999,0.00299376,0.0000003604,1637.67,86640.0,28940333.0,172585874.0,1000000000.0,-0.07,-2.45,-9.38,1526748253,0.1971507303,10.0
theresa-may-coin,Theresa May Coin,MAY,1000,0.00190837,0.0000002297,595.611,81106.0,42500000.0,42500000.0,100000000.0,-0.15,-36.63,-36.34,1526748251,0.0717025674,10.0
compucoin,CompuCoin,CPN,1001,0.00407121,0.0000004901,1079.4,79857.0,19615019.0,19615019.0,,-0.07,-0.04,-7.4,1526748245,0.1299434552,10.0
eryllium,Eryllium,ERY,1002,0.0110108,0.0000013255,2621.97,61840.0,5616315.0,15616315.0,,-2.8,-6.15,-21.82,1526748250,0.3156455821,7.0
asiadigicoin,Asiadigicoin,ADCN,1003,0.0023264,0.0000002801,16688.1,58000.0,24931054.0,210000000.0,,-9.76,4.24,-4.26,1526748247,2.0089951593,7.0
bolenum,Bolenum,BLN,1004,0.00565394,0.0000006806,852.477,56539.0,10000000.0,10000000.0,,-0.27,-16.18,-5.65,1526748253,0.1026253538,7.0
cthulhu-offerings,Cthulhu Offerings,OFF,1005,0.0187774,0.0000022605,847.423,49270.0,2623924.0,2623924.0,,-0.07,23.54,49.04,1526748245,0.1020169285,6.0
pioneer-coin,Pioneer Coin,PCOIN,1006,0.0162848,0.0000019604,607.138,45997.0,2824519.0,3719952.0,23000000.0,-4.32,6.42,-28.13,1526748259,0.0730902441,6.0
iconic,Iconic,ICON,1007,0.0727107,0.0000087533,588.469,43110.0,592894.0,592894.0,,-0.09,30.8,43.34,1526748256,0.0708427785,5.0
master-swiscoin,Master Swiscoin,MSCN,1008,0.000922897,0.0000001111,1890.89,41663.0,45143320.0,1007644415.0,,-0.1,3.72,5.04,1526748250,0.2276345933,5.0
litecoin-ultra,LiteCoin Ultra,LTCU,1009,0.0257014,0.0000030941,942.813,26506.0,1031300.0,8531300.0,,1.58,-9.14,-32.7,1526748254,0.1135004436,3.0
royal-kingdom-coin,Royal Kingdom Coin,RKC,1010,0.00830858,0.0000010002,734.929,22433.0,2700000.0,15000000.0,,-9.16,-7.9,-22.54,1526748257,0.0884743502,3.0
geysercoin,GeyserCoin,GSR,1011,0.447549,0.0000538781,4268.38,20974.0,46864.0,599334.0,4500000.0,-0.36,-3.18,69.52,1526748253,0.5138484763,3.0
coupecoin,Coupecoin,COUPE,1012,0.0000944891,0.0000000114,80264.6,20625.0,218281462.0,8001599000.0,,-38.12,49.98,246.43,1526748251,9.6626454099,2.0
argus,Argus,ARGUS,1013,0.0127943,0.0000015402,3881.86,14692.0,1148324.0,5194373.0,,-0.1,-5.45,-7.73,1526748256,0.4673173069,2.0
women,WomenCoin,WOMEN,1014,0.000255823,0.0000000308,2448.76,11313.0,44220400.0,44220400.0,25000000000.0,0.27,-3.32,-5.46,1526748252,0.2947937145,1.0
artex-coin,Artex Coin,ATX,1015,0.000499889,0.0000000602,2533.0,9389.0,18781750.0,268781750.0,500000000.0,-0.07,-33.18,-72.83,1526748248,0.304934938,1.0
project-x,Project-X,NANOX,1016,89548.3,10.7802626558,710.772,7008.0,0.0,1.0,,-0.09,-8.89,-19.55,1526748253,0.0855662123,1.0
harmonycoin-hmc,HarmonyCoin,HMC,1017,0.00635795,0.0000007654,8260.62,3568.0,561235.0,33565561235.0,67130000000.0,-0.09,4.73,17.62,1526748254,0.9944538679,0.0
poly-ai,POLY AI,AI,1018,0.000168257,0.0000000203,529.414,384.0,2281981.0,29000000.0,,-0.09,-30.83,-18.27,1526748258,0.0637334486,0.0
tao,Tao,XTO,1019,0.524936,0.0000631944,311.759,17283288.0,32924561.0,32924561.0,,-0.07,4.7,-2.29,1526748248,0.0375310744,2081.0
kilocoin,KiloCoin,KLC,1020,0.0436201,0.0000052512,17.448,8562537.0,196297971.0,10025186872.0,,-0.09,2.19,-3.39,1526748254,0.0021004756,1031.0
imbrex,imbrex,REX,1021,0.953886,0.0001148335,445.914,8261374.0,8660756.0,24015497.0,,-0.7,367.35,,1526748255,0.0536813099,995.0
asiacoin,AsiaCoin,AC,1022,0.00432046,0.0000005201,73.1562,6750166.0,1562372083.0,1562372083.0,,-0.07,4.68,-8.82,1526748242,0.0088069014,813.0
heat-ledger,HEAT,HEAT,1023,0.160449,0.0000193156,463.543,5490649.0,34220528.0,34220528.0,,8.82,-2.68,-17.01,1526748248,0.0558035752,661.0
starbase,Starbase,STAR,1024,0.0278178,0.0000033488,463.307,5215838.0,187500000.0,1000000000.0,,-0.73,26.97,,1526748260,0.0557751644,628.0
ecobit,Ecobit,ECOB,1025,0.0115953,0.0000013959,80.6551,5153467.0,444444444.0,8888888888.0,,-0.07,9.11,-4.35,1526748252,0.0097096557,620.0
posw-coin,PoSW Coin,POSW,1026,0.114908,0.0000138332,283.469,5067443.0,44100000.0,70000000.0,,1.62,5.18,13.98,1526748249,0.0341253857,610.0
aurumcoin,AurumCoin,AU,1027,15.0709,0.0018143087,334.238,4489731.0,297907.0,297907.0,300000.0,3.08,1.22,-24.38,1526748245,0.0402372064,540.0
quark,Quark,QRK,1028,0.0171167,0.0000020606,442.231,4369671.0,255287029.0,255287029.0,,-0.07,1.59,16.01,1526748241,0.0532379323,526.0
global-jobcoin,Global Jobcoin,GJC,1029,0.311915,0.0000375499,,4199934.0,13464995.0,25009995.0,,,4.65,958.76,1526732060,,506.0
tiesdb,Ties.DB,TIE,1030,0.0843321,0.0000101523,279.285,3430091.0,40673606.0,59251278.0,,-0.09,2.14,-2.69,1526748258,0.0336216953,413.0
xenon,Xenon,XNN,1031,0.0113347,0.0000013645,18.3515,3400410.0,300000000.0,1000000000.0,,-0.24,7.48,-18.94,1526748257,0.0022092434,409.0
